Unnamed: 0,mmr0,mmr1,mmr2,mmr3,mmr4,mmr5,mmr6,mmr7,mmr8,mmr9,mmr10,mmr11,mmr12,mmr13,mmr14,mmr15,mmr16,mmr17,mmr18,mmr19,mmr20,mmr21,mmr22,mmr23,mmr24,mmr25,mmr26,mmr27,mmr28,mmr29,mmr30,mmr31,mmr32,mmr33,mmr34,mmr35,mmr36,mmr37,mmr38,mmr39,mmr40,mmr41,mmr42,mmr43,mmr44,mmr45,mmr46,mmr47,mmr48,mmr49,mmr50,mmr51,mmr52,mmr53,mmr54,mmr55,mmr56,mmr57,mmr58,mmr59,mmr60,mmr61,mmr62,mmr63,mmr64,mmr65,mmr66,mmr67,mmr68,mmr69,mmr70,mmr71,mmr72,mmr73,mmr74,mmr75,mmr76,mmr77,mmr78,mmr79,mmr80,mmr81,mmr82,mmr83,mmr84,mmr85,mmr86,mmr87,mmr88,mmr89,mmr90,mmr91,mmr92,mmr93,mmr94,mmr95,mmr96,mmr97,mmr98,mmr99,mmr100,mmr101,mmr102,mmr103,mmr104,mmr105,mmr106,mmr107,mmr108,mmr109,mmr110,mmr111,mmr112,mmr113,mmr114,mmr115,mmr116,mmr117,mmr118,mmr119,mmr120,mmr121,mmr122,mmr123,mmr124,mmr125,mmr126,mmr127,mmr128,mmr129,mmr130,mmr131,mmr132,mmr133,mmr134,mmr135,mmr136,mmr137,mmr138,mmr139,mmr140,mmr141,mmr142,mmr143,mmr144,mmr145,mmr146,mmr147,mmr148,mmr149,mmr150
82,6338.79,6425.4,6958.14,6573.33,6420.44,6567.4,6541.97,6484.03,6434.08,6479.84,6482.66,6502.86,6752.56,6576.88,6759.83,6343.49,6609.4,7046.86,6681.46,6558.51,6641.33,6620.67,6801.41,0.0,0.0,0.0,6617.71,7282.05,7781.58,7043.14,7572.31,7359.36,7371.17,7488.89,7045.31,7605.62,7304.21,7119.09,8067.1,7120.68,7507.23,0.0,7216.37,7042.96,7190.14,7169.22,7184.29,7617.75,7592.34,7051.48,8301.4,7744.68,7275.48,0.0,7001.07,7058.48,7094.99,6743.8,6999.45,6916.73,7588.52,6940.95,7256.11,6930.71,0.0,0.0,6880.25,6923.74,6782.57,7069.8,7140.59,7402.8,7004.11,7125.9,7146.86,6686.57,6902.08,6845.88,7011.13,6859.92,6717.64,6877.74,7666.49,6871.43,6955.04,7002.11,6805.33,7267.55,7723.08,0.0,7424.0,6733.92,7126.67,7086.55,7016.06,7013.37,7475.37,6730.46,6871.27,7069.55,7052.49,7091.69,6966.62,7131.23,6838.65,6979.17,7178.76,6755.77,8002.62,6994.2,6764.72,0.0,6815.82,7727.06,7072.07,0.0,0.0,6956.58,7289.93,6787.13,7019.17,7582.61,6754.79,7095.85,6815.94,7014.71,6899.8,6637.12,6939.5,7484.33,7239.85,7030.84,6869.51,7153.82,6964.7,6763.52,7133.15,7042.84,7678.6,6801.22,6746.42,0.0,7798.18,6992.82,6745.82,6686.16,6693.52,6648.61,7036.6,6620.09,7194.2
83,6275.53,6446.19,0.0,0.0,6371.87,6590.51,6602.09,6409.96,6454.46,6550.4,6474.19,6477.15,6652.64,6505.04,7045.77,6393.68,6615.94,7368.69,6711.68,6439.23,6571.65,0.0,7090.54,7552.09,0.0,7149.44,6665.72,7009.67,7400.43,6924.49,0.0,7302.35,7314.69,7245.03,6986.19,7472.49,7408.55,7168.15,8127.31,0.0,7347.37,7335.43,7594.0,7212.28,7369.23,6945.59,7075.96,7689.56,7910.14,6984.63,0.0,0.0,7141.76,7337.18,7045.4,7204.15,7294.17,6638.95,7101.13,6892.0,7441.47,6821.41,7166.48,6954.36,7646.72,6858.77,6838.8,6786.33,6745.88,6993.78,7136.09,7414.85,6887.16,7097.72,7337.23,6624.04,6728.96,6699.35,0.0,6972.15,6657.01,6838.13,7707.27,6738.86,7024.6,0.0,6904.47,6995.11,7310.05,0.0,0.0,6718.63,7300.7,6916.96,7125.73,7220.06,7302.48,6651.36,6863.13,6972.9,7117.46,0.0,6941.44,7317.33,0.0,0.0,7143.75,6783.84,8474.66,6911.83,6710.46,7548.41,6942.33,7791.77,7128.06,7056.75,7487.99,7295.27,7041.15,6798.66,6932.18,7245.91,6716.86,0.0,6754.84,6937.33,6998.1,6678.34,6763.7,7213.64,7136.13,7239.24,6876.34,6955.98,6854.85,6717.96,0.0,7329.99,7832.13,6704.03,6842.37,7783.51,7742.46,7057.47,6709.22,6727.23,6673.37,6656.02,6972.06,6606.07,7447.15
84,6778.13,6896.81,6912.45,6969.43,6714.2,6932.58,7051.98,6857.08,6941.65,7049.19,6944.19,6997.25,7277.78,6857.81,7286.47,6810.31,6976.85,0.0,0.0,7099.72,7100.45,6871.18,7010.24,7529.92,0.0,7106.48,7578.31,7327.49,0.0,7096.05,7748.07,0.0,0.0,8112.93,8311.87,7588.92,7439.09,0.0,7871.71,0.0,8158.88,7784.64,7739.59,7636.37,8232.09,8130.48,7765.58,0.0,7564.56,7712.91,0.0,7581.7,7245.45,7411.5,7244.78,7510.04,7601.04,7726.8,7329.2,7080.38,7527.91,7428.07,7504.96,7669.81,8151.41,7269.85,7219.65,7605.51,7972.94,8543.25,7527.78,7497.12,7689.67,7234.55,8740.75,7367.69,7444.15,7455.51,7720.57,7684.76,0.0,7122.26,7603.31,7251.87,7485.97,7390.45,6958.43,7598.61,7881.9,7615.16,7460.93,7807.88,7444.61,7274.43,7869.72,7205.71,7127.73,7640.85,7570.57,7701.75,7620.0,0.0,7653.46,7160.56,7289.28,8411.33,7387.81,8060.64,0.0,7298.22,7392.12,7269.02,7520.94,7221.06,8067.42,7184.27,7396.8,7301.63,7227.25,7432.44,7414.07,7431.97,8280.04,8390.64,7934.96,7380.98,7779.8,7185.42,7891.43,8016.07,7899.69,0.0,7340.75,7421.98,7212.82,7277.31,7149.5,7546.76,7471.58,7971.25,7567.2,7351.1,7744.85,7631.77,0.0,6892.4,7798.96,7167.16,7596.73,7665.1,7301.67
85,6589.63,6664.71,6792.22,6827.97,6645.86,6791.61,6843.73,6696.71,6789.32,7064.81,6801.79,6766.76,6962.94,6667.14,7117.75,6685.87,6856.06,7176.66,7648.96,6829.47,6898.84,6787.2,6802.04,7240.0,7774.88,6892.24,7434.3,7152.71,0.0,7025.47,7504.5,8698.55,7918.21,7697.27,8015.9,7393.85,7184.24,8249.84,7416.84,8893.74,7628.83,7748.03,7670.51,7271.48,7580.95,0.0,7582.47,0.0,7514.58,7590.51,8205.36,7399.61,7154.46,7059.99,7059.62,7282.92,7311.68,7668.19,7122.45,6971.99,7566.73,7470.29,7216.53,7419.36,7772.62,7039.84,7109.97,7309.92,0.0,0.0,7321.31,7318.03,0.0,7140.46,0.0,7024.06,7282.44,7100.67,7704.12,7224.38,8159.89,6900.34,7729.94,7052.75,0.0,7086.76,6805.69,0.0,7461.59,7313.49,7224.96,7784.07,7085.75,7159.99,7831.59,6979.62,6968.76,7578.77,7523.75,7372.12,7298.2,7531.7,7449.46,7030.7,7113.08,8450.48,7334.18,7646.76,7574.18,7018.07,7176.29,7011.78,7389.5,7046.86,7553.27,6983.61,7230.03,7152.82,6919.59,7243.36,7143.16,7390.08,7717.93,0.0,0.0,7383.36,0.0,7131.76,0.0,7755.66,7446.14,7762.27,7300.87,7127.93,7082.21,7078.4,6964.5,7203.88,7246.83,0.0,7448.52,7122.03,7696.67,0.0,7562.42,6733.47,7857.32,7009.38,7340.5,0.0,7501.95
86,6898.85,7035.89,7131.84,7068.45,6849.11,7284.55,7376.96,7004.69,7008.89,7085.19,7061.23,7068.51,7148.36,6959.1,7524.13,6857.11,7153.85,7204.33,7297.67,7447.72,7451.46,7110.98,7152.1,8236.44,8115.02,7395.74,7638.95,7575.51,8889.66,7387.83,7985.25,8247.33,7841.71,0.0,0.0,7986.55,7830.39,8792.63,0.0,7890.18,0.0,8013.32,8144.27,8041.87,8367.9,7876.03,8122.64,8806.41,7619.87,8123.95,8303.61,7618.29,7405.94,7650.95,7302.15,0.0,8333.86,0.0,7616.56,7342.87,7807.74,7520.98,0.0,7985.54,8181.94,7492.57,7385.85,7951.18,7596.26,0.0,7706.68,7909.07,7570.86,7505.13,8254.95,7521.81,7543.57,7529.75,7800.82,0.0,8014.98,7336.37,7832.05,7891.99,7399.91,7511.93,7221.55,7381.31,0.0,7930.47,7671.67,7994.12,7790.99,7523.11,0.0,7480.16,7368.82,7767.2,7731.28,8020.59,7763.01,7528.88,7825.09,7230.58,7671.97,7912.89,7531.86,0.0,7624.77,0.0,7725.44,7574.12,7617.22,7389.5,8028.14,7440.25,7363.9,7589.73,7286.61,7640.33,7648.69,7726.98,8231.85,7801.61,7852.66,7489.19,7571.34,7335.61,7803.6,8128.32,7692.81,0.0,7537.34,7813.14,7508.63,7522.68,7530.68,0.0,0.0,7812.72,7783.8,7517.72,7949.03,7473.06,7940.79,7079.7,7764.75,7318.59,7689.43,7418.71,7258.96
87,6672.55,6850.37,6868.1,6903.31,6682.67,6961.58,7029.76,6818.13,6859.62,6983.26,6889.88,6865.15,6979.87,6781.83,7374.51,6751.13,7047.31,7189.67,7348.69,7059.07,7083.41,6864.47,6867.63,7611.54,8002.03,7052.22,0.0,7224.24,0.0,7120.17,0.0,8716.79,7904.07,0.0,0.0,7551.95,7443.89,8388.08,8082.26,8076.96,8225.05,7686.7,7652.32,0.0,0.0,7846.84,7797.04,0.0,7616.44,7828.28,8258.1,7412.0,7276.81,7268.67,7137.86,7550.22,7845.94,7902.25,7332.08,7075.97,7501.53,7363.49,7538.77,7527.19,0.0,7231.87,7190.75,7577.01,7630.3,8392.05,7589.95,7662.94,7456.98,7319.9,0.0,7211.69,7332.94,0.0,7616.27,0.0,8054.3,7138.4,7507.59,7348.7,7186.16,7264.03,6931.47,7254.74,8156.93,7533.46,7420.91,7673.28,7387.77,7346.86,7892.78,7221.19,7117.24,7787.85,7471.78,7590.02,7559.14,7613.2,7531.73,7065.77,7279.01,8054.0,7381.21,7959.82,7549.68,7326.22,7490.36,7166.86,7579.53,7161.16,7658.44,7140.8,7222.12,7323.16,7104.65,7388.4,7438.02,7379.51,7876.19,7916.82,7551.01,7295.59,7542.01,7157.43,7645.98,0.0,7550.43,7943.8,7358.68,7339.41,7197.72,7361.07,7149.28,7675.26,7586.96,7627.16,7382.23,7401.91,7657.65,7339.31,7719.17,6831.27,0.0,7055.04,7478.16,7269.17,7232.1
88,6593.83,6617.35,6680.68,6737.01,6625.78,6704.7,6661.44,6594.28,6852.87,7221.3,6706.6,6716.31,6721.65,6596.98,6949.73,6603.94,6814.95,6868.22,0.0,6776.56,6815.57,6650.13,6722.59,6962.99,7335.46,6797.56,7552.09,7063.71,8923.38,7006.76,7412.66,0.0,7685.11,7462.29,8133.8,7294.71,7184.3,7920.71,7296.16,0.0,7486.05,0.0,7768.78,7117.89,7268.93,7980.49,7618.78,8375.86,7699.98,7588.69,7554.9,7443.26,7263.45,6830.45,7181.5,7280.58,7082.81,7764.19,7058.04,6875.09,7804.5,0.0,7190.59,7637.41,7630.73,6976.61,7205.93,7150.42,7966.5,0.0,7338.02,7355.06,7416.45,7293.84,0.0,6943.67,7306.64,6964.02,0.0,7096.95,7741.08,6987.04,0.0,6950.49,7279.7,7091.45,6776.74,7505.73,7252.76,7295.28,7177.65,0.0,6943.35,7275.81,8007.4,6910.35,6947.32,7742.75,7722.14,7124.41,7198.8,7200.96,7531.42,7161.52,7115.38,0.0,7480.59,7396.06,7210.28,6961.83,7191.3,6945.75,7396.04,7042.11,7233.43,6759.26,7276.83,7229.08,6847.93,7298.21,7204.57,7513.06,7550.3,0.0,7535.84,7507.85,7716.15,7239.83,7874.84,7774.13,7378.6,7382.01,7326.34,6919.8,7023.86,7098.11,6861.77,7010.28,7168.09,8056.67,7457.15,6986.06,0.0,7474.47,7177.77,6708.09,0.0,6984.95,7412.2,7344.38,0.0
89,6691.47,6792.62,6863.9,6983.99,6746.48,6819.27,6795.06,6768.64,7287.46,0.0,6971.95,6895.36,6795.21,6774.83,6973.25,6799.1,6873.54,6906.14,7429.54,6806.84,6988.86,6729.07,6836.45,7090.77,7155.44,7027.51,8247.05,7133.25,8663.04,7436.48,7779.85,8405.89,7575.65,7536.07,8354.82,7401.49,7415.95,8040.39,7305.43,0.0,7755.42,7799.66,0.0,7147.04,7195.82,8244.89,7647.39,7880.52,8302.19,7750.89,7428.54,7499.63,7550.28,6922.09,7178.21,7491.24,7135.0,0.0,7204.03,7010.28,0.0,7573.57,7143.05,0.0,7469.87,7066.03,7745.9,7270.76,8101.25,8227.42,7392.88,7322.54,7405.64,7468.25,8208.69,6993.72,7381.92,7084.55,7619.37,7114.1,7691.62,7120.44,7814.37,7114.91,7127.07,7196.93,6885.9,7728.26,7248.87,7346.02,7317.2,7716.64,7062.72,7524.11,0.0,6962.8,7068.23,0.0,0.0,7300.19,7424.74,7154.18,7514.08,7760.64,7226.04,9205.6,8158.5,7535.79,7213.71,7126.95,7318.31,7034.28,7843.25,7219.95,7345.88,6946.21,7184.23,7339.45,6955.21,7257.91,7231.33,0.0,7412.91,8397.8,7362.3,0.0,7692.98,7672.26,7847.9,0.0,7337.86,7488.08,7248.34,7043.22,7384.46,7126.13,7072.36,7132.27,7345.28,0.0,0.0,7074.32,7655.02,7375.11,7189.8,6870.3,7866.63,7421.21,7417.67,7224.93,7685.3
90,6931.33,7154.35,7354.06,7144.12,6971.4,7468.46,7264.24,7044.57,7043.29,7241.81,7319.12,7235.46,7076.32,7153.75,7309.46,7022.05,7238.15,7182.63,7129.88,7359.06,7427.73,7359.12,7271.24,8310.54,7849.71,7771.76,7455.0,7497.74,8159.96,7614.79,7805.63,8065.48,7909.44,8136.49,7970.21,8345.99,8191.78,8441.97,8279.21,7845.58,8205.4,8288.53,8121.03,7864.91,7967.57,7869.3,8729.95,8487.23,7686.52,8301.05,8184.36,7602.39,7681.67,7395.32,7557.04,7879.36,8656.45,7837.38,0.0,7582.44,7976.82,7673.89,7659.03,7915.75,7880.11,7624.33,7480.53,0.0,7974.24,8329.57,7822.56,7952.81,7750.44,7632.41,7915.12,7569.2,7487.4,7500.87,8269.23,7642.47,7856.6,7728.08,7882.28,8546.57,7601.11,7565.24,7419.32,7546.38,0.0,7842.05,7823.55,0.0,7952.82,7541.31,8011.98,7594.26,7664.22,7619.93,7846.4,8596.26,7801.83,7369.3,8047.02,7363.51,7517.3,7558.5,7767.96,8118.67,7653.29,7538.54,7821.88,7986.87,7687.09,7832.77,0.0,7732.63,7447.67,0.0,7404.45,8131.41,7838.63,8241.43,7920.53,0.0,7868.66,7998.07,7735.31,7492.47,0.0,8048.33,7892.03,7670.41,7721.23,8110.98,7791.02,7651.49,0.0,7950.12,7953.89,0.0,7845.19,7698.32,0.0,7469.16,7673.89,7237.21,7789.69,7557.89,7687.09,7450.65,7427.19
91,6771.45,6874.67,7037.05,6976.79,6779.3,0.0,7052.28,6902.82,6870.69,6984.53,7012.5,7007.82,6891.34,6824.57,7214.39,6812.48,7131.19,7013.39,7004.86,7151.16,7195.96,7128.29,7017.69,0.0,0.0,7315.86,7386.41,7327.7,8137.48,7334.25,7747.25,8092.84,7639.7,8086.03,7984.52,7819.72,7920.2,8391.57,8478.85,7693.39,8238.89,7881.39,0.0,0.0,7770.06,7664.44,8168.76,8281.25,7541.82,8023.22,8015.68,7415.26,7374.77,7269.74,7321.76,7798.55,0.0,7865.81,7690.51,7247.09,7694.43,7450.42,7678.12,7724.51,7891.07,7444.99,7359.13,8216.3,7644.38,8302.31,7607.87,0.0,7680.14,7514.0,7781.6,7288.42,7279.92,7353.17,7743.3,7723.51,7586.42,7361.46,7592.46,0.0,7426.63,7267.12,7054.13,7275.67,8799.12,7604.88,7740.77,7739.41,0.0,7575.54,7908.33,7383.29,7391.42,7811.21,7551.7,7915.92,7750.15,7253.21,7755.95,7210.06,7340.42,7575.33,7495.59,8037.26,7465.55,7485.67,7637.25,7679.0,7411.54,7428.67,7939.61,7392.68,7298.67,7665.75,7177.9,7717.82,7566.69,7752.17,7786.2,7767.23,7592.53,7599.42,7478.45,7239.15,7827.81,7717.42,7640.06,7706.44,7450.28,7719.31,7515.01,7474.08,7682.62,7898.28,7907.95,7872.33,0.0,7411.42,8017.67,7329.23,7576.36,7029.59,7503.3,7248.35,7476.73,7224.99,7216.96
92,6464.22,6582.59,6651.73,6621.31,6471.43,6711.59,6688.23,6623.77,6650.71,6790.99,6687.33,6620.07,6636.66,6557.57,0.0,6571.62,6962.98,6794.35,6966.2,6695.14,6791.18,6622.65,6653.66,7473.31,0.0,6920.19,7309.34,7080.4,0.0,6979.31,7705.94,0.0,7733.98,7724.03,8087.34,7390.53,7213.29,8032.98,7497.15,7746.03,7589.34,7366.98,7369.54,7393.78,7493.78,7482.06,7657.57,8350.74,0.0,8022.35,7633.85,7356.03,7088.43,6865.12,7156.71,7251.61,7728.52,0.0,7102.34,6872.24,7287.59,7125.82,7191.66,7189.67,7983.04,7000.15,7045.17,7277.5,7599.89,7977.3,0.0,0.0,7336.07,7283.27,7986.47,6925.44,7192.88,7269.26,7383.98,7307.36,7607.89,6915.78,7270.05,7081.29,6998.53,7024.7,6750.83,7074.79,7754.55,7286.4,7253.01,7370.28,7120.02,7218.93,7456.97,7095.39,6937.55,0.0,7296.68,7294.6,7222.11,0.0,7617.71,6899.31,7146.25,0.0,7202.88,7451.29,7193.08,7019.1,7240.27,7016.79,0.0,7012.1,7179.52,6897.34,7242.93,7105.91,6950.45,7372.81,7445.19,7168.33,7613.75,7626.13,7241.92,7235.16,7364.67,7018.38,7638.72,7471.89,7465.77,7408.49,7309.04,7037.46,7036.02,7328.77,6944.48,7166.94,7252.97,7319.33,7024.0,0.0,7333.93,7211.61,7382.88,6654.11,7518.58,6965.74,7374.1,7055.39,7220.71
93,6453.38,6519.37,6672.28,6651.49,6478.54,6586.17,6619.9,6582.76,6651.96,6871.24,6645.99,6679.05,6585.53,6521.39,7018.2,6522.85,6813.15,6752.47,7112.1,6662.21,6731.28,6560.73,6700.22,7029.02,7386.46,6836.75,7283.3,7104.67,8497.07,6978.68,7592.9,8544.87,0.0,7428.87,0.0,7348.08,7192.64,7921.73,7241.57,8131.51,7427.33,7654.77,7437.7,7025.05,7140.85,7533.61,0.0,7911.77,7661.64,7996.89,7441.46,0.0,7410.23,6732.79,0.0,7187.71,7225.63,7559.84,7172.09,6792.03,7490.27,7164.97,7284.9,7203.79,0.0,6962.12,7088.11,7079.43,0.0,8045.8,7546.95,7331.93,7224.93,7311.95,8011.85,6829.85,0.0,7045.13,7440.74,6990.1,7801.57,6958.54,7515.98,6883.47,6894.89,7137.52,6662.14,7113.0,7332.45,7413.91,7213.9,7454.15,6977.8,7326.37,7642.21,6905.78,6888.65,7643.78,7406.45,7079.72,7147.33,7183.57,0.0,7035.54,7222.7,8180.95,7410.25,7376.17,7148.77,6814.56,7072.38,6854.24,7508.15,7080.02,7158.61,6781.03,0.0,7145.4,6883.55,0.0,7383.81,7164.58,0.0,8006.19,7135.95,7246.94,7343.97,7079.86,7892.46,7425.96,0.0,7469.98,0.0,6941.94,6975.76,7109.84,6849.31,6994.56,7085.57,7378.15,7046.9,7119.88,7403.93,7141.86,7094.95,6550.95,7562.83,6950.73,0.0,6998.65,7418.68
94,7099.5,7121.87,7282.85,7517.81,7139.84,7244.67,7295.84,7198.63,8090.05,7722.91,7536.35,7436.57,7191.88,7206.51,7360.04,7284.56,7308.88,7300.27,7512.61,7295.58,7563.08,7236.59,7253.82,7453.32,7513.82,7506.66,0.0,7585.28,9001.16,8123.37,8610.58,8637.39,7866.79,8059.2,0.0,7854.43,7995.45,8641.92,7682.54,9656.14,8593.28,7882.11,8464.09,7550.79,7535.52,0.0,8142.15,7987.34,9704.87,8430.75,7801.83,8049.49,8167.89,7353.78,7516.11,8309.93,7485.18,8060.22,7547.11,7500.56,8890.47,7777.99,7690.22,8059.05,7763.24,7499.77,0.0,7692.72,8690.22,8177.26,7772.19,7825.19,7637.93,8065.49,8059.51,7404.87,7905.89,7433.38,7758.38,7450.51,8030.51,7723.11,8280.42,7735.75,7429.56,7689.29,7459.54,8369.22,7706.17,7776.9,7812.69,7957.65,7567.44,8341.39,9412.1,7440.82,7504.04,8088.86,8126.26,7816.62,7981.21,7496.58,7814.91,0.0,7704.51,0.0,0.0,8095.83,7548.81,7467.13,8002.43,7512.98,0.0,7892.25,7961.77,7355.96,7693.52,8049.1,7366.99,7605.52,7711.67,8025.44,7813.6,8493.58,7704.72,8018.63,8084.35,0.0,8122.67,8189.32,7723.81,7767.6,7610.86,7460.68,8036.31,7609.74,7513.73,7518.03,8040.43,8150.5,7940.45,7489.22,7791.9,7702.7,7555.95,7341.05,8106.02,8260.31,7892.16,7522.06,8047.36
95,8435.22,8516.26,8653.66,9046.99,8381.11,8580.93,8628.32,8478.14,0.0,8846.73,9052.66,8928.83,8594.59,8512.99,8616.69,8561.87,8607.16,8649.2,8670.12,8578.39,9021.77,8503.31,8625.18,8673.13,8698.21,8914.34,0.0,8925.1,0.0,10127.1,10797.8,9776.58,9135.68,9520.02,10057.0,9185.37,9290.86,9941.29,8967.23,11430.3,10902.6,9038.34,9519.79,8785.28,8829.49,10063.9,9823.07,9183.27,0.0,9662.77,9027.91,9426.49,9366.59,8719.09,8881.99,9547.57,8848.33,9204.16,9042.84,8824.12,10767.6,9080.25,9074.37,9195.71,8956.26,8831.15,9549.81,9013.63,0.0,9274.65,8993.04,9188.2,8955.99,9500.21,9173.55,8675.59,9310.2,8944.46,9018.05,8759.11,9371.92,9064.47,9391.13,9253.18,8766.38,8915.67,8700.06,0.0,8999.0,9027.83,9178.39,9200.51,8926.71,9414.59,0.0,8784.8,8776.28,9197.93,9234.38,9150.07,9305.54,8764.55,9186.94,9702.83,8959.89,0.0,10333.4,9332.2,8837.8,8872.6,9490.31,8729.88,9562.99,8995.89,10080.3,8645.57,9011.6,9097.0,8658.33,8846.21,9017.89,9183.15,8963.5,9495.48,8905.39,9112.15,9623.71,9345.03,9343.01,9200.48,8898.34,8997.14,8990.83,8768.49,10256.3,8954.22,8777.16,8894.4,10148.0,9184.19,9006.46,8800.66,8977.22,8980.9,8720.26,8852.92,9209.79,0.0,9177.07,8748.53,9319.78
96,6885.06,6994.95,7315.28,7065.64,6894.85,7068.1,7101.77,7004.93,6971.01,7167.89,7301.5,7120.13,6933.88,7076.44,7138.38,6865.85,7150.05,7054.98,7022.42,7143.03,7267.87,7186.72,7061.37,8301.24,7517.72,0.0,7308.53,7331.69,7825.08,7449.86,7640.97,7960.2,7960.06,7832.65,7849.16,7985.3,7904.14,8330.73,8073.35,7928.17,7935.42,8144.33,7892.86,7674.66,7651.52,7827.55,0.0,8160.96,7604.41,7913.02,8042.0,7606.14,7636.6,7208.24,7434.2,7889.91,8618.11,7525.8,8074.5,7603.83,7905.22,7621.8,7477.34,7713.27,7997.01,7765.58,7396.23,8113.08,0.0,8286.77,7810.18,7743.23,7911.98,7548.29,7713.5,7336.01,7337.85,7390.65,0.0,7512.6,7666.96,7867.85,7594.92,8193.14,7720.59,7486.89,7539.94,7541.98,0.0,7704.26,7655.37,7644.62,7727.03,7446.76,7944.85,7522.3,7660.85,7505.4,7761.67,0.0,7662.11,7336.65,8401.96,7363.07,7432.81,7461.4,7719.86,7945.57,7600.04,7426.18,7608.35,8161.64,7465.72,0.0,8395.11,7665.23,7483.22,7759.54,7449.85,8065.6,7644.86,8029.14,7805.17,7624.34,7736.44,7730.71,7945.46,7415.92,8226.2,7895.36,0.0,7429.88,7605.77,8033.53,7981.23,7596.02,7774.56,7897.09,8074.44,7947.71,7758.22,7599.91,8606.32,7423.87,7441.57,7110.93,0.0,7509.53,7449.34,7268.96,7363.45
97,6541.44,6587.04,6773.11,6718.33,6547.91,6949.48,6694.94,6684.27,6714.72,6665.32,6734.29,6747.08,6622.1,6629.66,6924.17,6567.41,7000.52,6762.55,6761.23,6788.41,6791.58,6762.62,6708.49,7971.36,7434.07,7109.03,7174.06,7032.46,7823.76,7179.77,7625.7,8111.98,7494.57,7557.39,7603.74,7590.23,0.0,8149.39,0.0,7430.8,7502.0,7384.77,7507.32,7399.78,7257.33,7468.16,7735.98,8035.47,7279.32,7879.09,7722.6,7109.74,7133.31,6894.93,6937.51,7284.38,0.0,7323.8,7386.73,6867.65,7379.78,7127.25,7159.89,7262.59,7785.28,7335.64,0.0,0.0,7326.0,7791.12,7541.91,7547.84,0.0,0.0,7558.25,7071.36,6996.22,7120.07,7555.62,7242.15,7291.93,7137.22,7213.33,7465.69,7237.5,6978.19,6866.29,6991.01,8207.27,7232.63,0.0,7281.9,7496.45,0.0,7505.72,7257.17,7162.0,0.0,7328.32,7578.68,0.0,7183.79,7541.76,6901.48,7113.48,7280.84,7289.04,7725.42,7309.77,6965.92,7427.01,7553.97,7233.89,7298.74,7411.83,7343.09,7139.54,7266.19,7067.25,7353.87,7522.88,7404.72,7476.18,7349.82,7075.32,7412.46,7261.79,7092.93,7447.44,7490.26,7319.35,7190.6,7332.13,7591.65,7293.73,7397.57,7183.35,7468.77,7619.29,7345.61,7266.53,7144.72,7519.87,7143.89,7414.72,6727.26,7260.14,7134.89,7178.31,6866.94,7065.1
98,6394.64,6441.9,6636.13,6601.12,6477.21,6708.97,6640.39,6660.49,6541.09,6600.55,6574.13,6587.84,6502.33,6442.39,7004.42,6455.36,0.0,6583.49,6755.01,6686.11,6628.65,6529.45,6652.06,0.0,7257.3,7068.17,7105.05,6979.05,8056.63,6950.86,7471.53,0.0,7694.49,7418.46,7638.85,7569.99,7338.04,8035.96,7692.57,7323.26,7484.37,7154.85,7210.48,7161.54,7120.34,7335.27,7412.95,7801.18,7375.46,0.0,7535.0,7049.32,7052.93,6736.0,6840.51,7128.97,0.0,7391.65,7260.98,6808.04,7318.47,6896.86,7157.22,7030.37,0.0,7066.1,7067.6,7397.33,7110.82,7598.5,7544.1,7401.51,7354.51,7359.64,7574.9,6998.21,6953.73,7002.94,7494.27,7065.56,7311.15,6856.54,7022.41,7024.69,6926.04,6925.84,6676.62,6875.32,0.0,7210.85,7424.8,7282.32,7126.38,7509.88,7417.56,0.0,7012.53,0.0,7276.95,7272.71,7273.41,7146.8,7502.4,6777.76,7056.97,7474.97,7204.14,7373.2,7164.59,6886.89,0.0,7038.47,7255.44,6974.2,7109.03,6947.23,7099.39,7090.68,7069.16,7330.07,0.0,7105.6,7323.64,7246.26,7042.12,7132.33,7221.34,6987.35,7455.79,7193.96,7166.98,7236.92,7187.07,7123.82,7066.15,0.0,6960.17,7158.88,7344.01,7096.54,6950.21,7045.82,7213.96,7161.47,0.0,6566.64,7106.72,6964.89,7134.02,6767.32,7091.36
