Unnamed: 0,mmr0,mmr1,mmr2,mmr3,mmr4,mmr5,mmr6,mmr7,mmr8,mmr9,mmr10,mmr11,mmr12,mmr13,mmr14,mmr15,mmr16,mmr17,mmr18,mmr19,mmr20,mmr21,mmr22,mmr23,mmr24,mmr25,mmr26,mmr27,mmr28,mmr29,mmr30,mmr31,mmr32,mmr33,mmr34,mmr35,mmr36,mmr37,mmr38,mmr39,mmr40,mmr41,mmr42,mmr43,mmr44,mmr45,mmr46,mmr47,mmr48,mmr49,mmr50,mmr51,mmr52,mmr53,mmr54,mmr55,mmr56,mmr57,mmr58,mmr59,mmr60,mmr61,mmr62,mmr63,mmr64,mmr65,mmr66,mmr67,mmr68,mmr69,mmr70,mmr71,mmr72,mmr73,mmr74,mmr75,mmr76,mmr77,mmr78,mmr79,mmr80,mmr81,mmr82,mmr83,mmr84,mmr85,mmr86,mmr87,mmr88,mmr89,mmr90,mmr91,mmr92,mmr93,mmr94,mmr95,mmr96,mmr97,mmr98,mmr99
80,6389.93,6371.49,6513.71,6345.78,6517.53,6412.74,6383.06,6397.19,6374.68,6405.01,6393.14,6338.15,6375.89,6367.55,6413.83,6479.69,6381.51,6460.38,6404.97,6402.94,6422.18,6486.86,6384.81,6423.47,6424.65,6371.15,6486.25,6444.05,6365.92,6463.71,6388.87,6435.05,6367.43,6330.62,6427.79,6417.7,6378.0,6348.07,6410.51,6416.59,6437.43,6358.41,6421.15,6414.39,6448.15,6479.26,6369.27,6431.82,6422.4,6380.29,6441.02,6453.54,6359.3,6368.93,6338.19,6462.5,6393.71,6402.44,6379.38,6405.11,6429.99,6478.03,6320.93,6476.97,6397.84,6373.21,6429.02,6385.8,6486.62,6381.89,6372.92,6436.35,6421.88,6351.89,6454.51,6423.26,6455.1,6447.17,6396.88,6479.26,6400.68,6408.27,6414.57,6413.17,6403.62,6376.64,6370.13,6325.97,6425.54,6429.38,6400.59,6433.12,6455.26,6428.3,6474.62,6372.05,6467.11,6507.08,6379.0,6410.39
81,6403.96,6409.38,6347.24,6392.21,6440.93,6390.6,6436.17,6460.08,6354.35,6444.76,6367.03,6400.97,6443.09,6294.77,6399.46,6446.07,6434.65,6408.36,6409.47,6415.23,6331.26,6379.66,6402.48,6396.81,6430.64,6388.02,6462.73,6454.45,6295.32,6505.08,6412.27,6387.97,6338.54,6451.5,6378.81,6366.74,6374.91,6385.5,6438.63,6439.69,6428.32,6384.46,6369.28,6352.41,6428.63,6426.92,6356.51,6420.12,6345.12,6387.28,6472.48,6408.36,6397.96,6378.21,6333.48,6403.8,6313.71,6405.81,6360.13,6428.11,6372.31,6498.96,6415.25,6409.43,6433.39,6373.11,6448.44,6362.97,6521.21,6384.36,6431.04,6353.93,6427.25,6363.32,6423.77,6387.04,6378.9,6256.2,6392.64,6460.48,6401.47,6366.94,6438.85,6381.76,6410.37,6366.79,6393.0,6393.45,6413.71,6274.63,6233.35,6404.88,6485.86,6280.64,6370.32,6290.41,6317.18,6417.66,6291.52,6424.92
82,6338.79,6302.66,6330.0,6345.17,6334.88,6402.84,6348.16,6318.39,6294.2,6428.01,6322.02,6337.93,6324.8,6182.01,6333.59,6383.74,6344.99,6345.48,6238.77,6288.31,6325.97,6337.69,6296.13,6311.81,6334.71,6350.35,6371.44,6375.59,6310.51,6375.35,6300.17,6307.67,6209.79,6372.4,6361.78,6263.31,6295.58,6320.84,6406.39,6346.69,6353.65,6325.34,6297.41,6338.66,6334.98,6348.27,6294.5,6360.32,6343.05,6332.15,6357.61,6296.12,6331.19,6362.37,6320.11,6372.02,6404.87,6254.91,6237.19,6381.99,6342.03,6417.95,6286.38,6326.99,6243.24,6275.28,6399.11,6375.9,6378.8,6346.04,6309.31,6378.67,6321.83,6189.76,6320.67,6308.31,6308.23,6249.77,6329.69,6376.98,6323.23,6357.18,6345.88,6377.59,6278.75,6300.5,6236.08,6268.48,6299.15,6322.98,6269.01,6346.11,6309.15,6306.42,6335.21,6300.81,6311.93,6425.01,6276.01,6277.12
83,6275.53,6258.14,6359.19,6353.39,6342.15,6328.84,6415.04,6308.63,6254.08,6371.36,6260.88,6355.15,6376.03,6224.52,6295.72,6342.09,6353.43,6303.67,6289.86,6337.55,6340.54,6395.97,6364.01,6277.03,6326.14,6349.96,6375.25,6361.34,6237.44,6397.27,6308.34,6381.86,6281.85,6253.04,6287.93,6309.33,6327.7,6255.87,6385.67,6316.74,6388.99,6245.95,6386.54,6273.95,6320.32,6323.09,6269.7,6285.41,6283.76,6310.45,6362.68,6346.02,6379.68,6388.68,6272.23,6248.68,6279.66,6331.46,6344.13,6353.86,6257.1,6408.87,6306.6,6359.39,6375.52,6312.68,6402.17,6315.41,6375.21,6461.24,6355.92,6315.96,6327.1,6203.7,6265.22,6318.48,6316.55,6248.05,6343.92,6466.36,6309.06,6315.45,6410.65,6281.42,6373.5,6384.5,6317.17,6340.93,6361.24,6316.49,6309.79,6332.54,6356.57,6323.3,6341.66,6317.85,6253.12,6362.55,6333.05,6350.83
84,6778.13,6786.98,6786.31,6715.88,6765.48,6768.95,6813.73,6830.2,6768.66,6733.73,6807.56,6813.0,6701.95,6684.59,6785.15,6764.17,6802.1,6738.06,6805.97,6754.24,6786.7,6805.36,6624.17,6623.58,6720.75,6795.3,6848.86,6771.5,6702.32,6764.41,6731.62,6793.12,6754.24,6786.02,6813.57,6749.07,6757.62,6754.47,6646.75,6727.73,6700.12,6725.5,6707.34,6779.38,6785.83,6816.58,6601.85,6759.14,6776.93,6794.22,6727.77,6711.14,6694.52,6813.86,6830.39,6830.89,6717.0,6755.0,6663.96,6845.92,6845.48,6796.69,6669.93,6778.26,6832.4,6772.43,6643.83,6802.91,6841.08,6807.96,6750.18,6680.71,6829.0,6632.9,6691.99,6701.59,6767.15,6843.01,6578.93,6739.72,6744.61,6826.18,6825.62,6710.85,6824.42,6718.01,6804.77,6778.89,6711.93,6770.59,6666.98,6762.3,6781.21,6705.21,6773.66,6729.9,6781.76,6724.07,6821.99,6733.76
85,6589.63,6648.35,6682.05,6612.71,6578.44,6595.17,6641.12,6617.01,6602.92,6632.5,6592.86,6639.91,6592.63,6649.89,6601.78,6660.41,6669.93,6594.67,6626.66,6660.73,6608.88,6646.92,6548.83,6460.0,6660.3,6613.9,6664.25,6591.66,6573.16,6666.48,6556.51,6599.73,6595.25,6625.77,6653.29,6591.09,6642.31,6624.99,6580.3,6661.13,6593.4,6541.56,6621.51,6645.08,6644.24,6570.54,6611.8,6662.71,6617.22,6628.11,6616.74,6566.91,6615.7,6671.17,6701.6,6574.37,6646.83,6538.21,6585.62,6690.45,6682.15,6567.24,6511.58,6599.92,6660.92,6668.76,6510.98,6565.88,6659.05,6605.81,6662.79,6644.86,6659.91,6567.08,6613.64,6419.52,6694.84,6704.09,6502.54,6590.15,6584.67,6619.61,6687.92,6615.47,6619.31,6570.64,6592.55,6715.75,6555.49,6597.02,6592.42,6620.18,6589.23,6574.96,6645.07,6649.41,6671.65,6613.74,6606.64,6595.19
86,6898.85,6874.87,6874.4,6835.16,6804.26,6778.71,6904.83,6864.57,6884.17,6830.25,6882.74,6905.74,6836.94,6841.43,6929.09,6920.54,6895.69,6890.93,6935.44,6902.74,6965.2,6852.61,6891.24,6934.8,6873.26,6806.91,6808.78,6830.66,6826.31,6889.16,6882.28,6907.71,6841.48,6831.37,6927.45,6858.69,6913.22,6929.26,6859.72,6871.79,6909.23,6805.58,6850.94,6869.86,6879.69,6920.64,6800.11,6795.83,6866.23,6914.31,6876.0,6933.3,6860.92,6903.87,6912.98,6988.86,6808.24,6885.92,6874.35,6991.29,6883.81,6917.86,6821.79,6830.51,6904.53,6793.78,6851.42,6935.0,6938.72,6879.38,6921.27,6875.12,6849.68,6728.65,6853.48,6853.9,6956.2,6828.72,6846.19,6829.17,6857.88,6903.26,6927.14,6897.13,6853.48,6832.43,6868.83,6789.11,6846.16,6846.54,6877.51,6863.68,6931.86,6861.84,6876.88,6855.87,6910.79,6890.77,6859.2,6822.44
87,6672.55,6706.46,6724.82,6741.44,6654.73,6719.24,6729.53,6712.51,6621.38,6586.0,6747.02,6651.28,6678.54,6659.5,6661.32,6724.32,6708.01,6662.17,6757.4,6673.48,6746.27,6779.58,6697.75,6557.93,6649.57,6728.53,6737.13,6680.58,6606.39,6638.29,6631.93,6697.01,6635.85,6707.12,6690.83,6694.97,6639.25,6660.95,6587.28,6748.4,6767.07,6654.44,6674.82,6707.96,6742.61,6712.65,6628.24,6699.73,6703.61,6753.7,6645.91,6754.18,6697.41,6796.52,6740.37,6728.56,6700.22,6634.88,6657.19,6774.92,6685.18,6693.32,6605.14,6684.06,6726.78,6689.15,6572.33,6728.98,6738.74,6674.71,6759.6,6615.06,6755.93,6509.61,6694.18,6693.12,6739.3,6706.16,6598.99,6632.59,6641.55,6694.31,6746.96,6567.58,6722.96,6662.78,6759.86,6726.98,6631.12,6736.83,6571.86,6743.84,6649.77,6621.63,6611.12,6688.98,6734.03,6619.15,6731.02,6633.62
88,6593.83,6574.21,6571.68,6505.09,6516.41,6551.99,6559.69,6506.55,6541.94,6528.28,6564.31,6570.53,6436.14,6511.33,6531.95,6604.75,6567.99,6496.48,6489.69,6560.94,6499.12,6623.22,6418.1,6497.49,6606.51,6577.98,6627.19,6540.51,6449.01,6556.79,6467.38,6553.66,6543.48,6567.22,6634.22,6591.6,6540.14,6497.63,6571.23,6526.11,6588.03,6517.7,6492.44,6560.7,6559.61,6449.64,6520.12,6552.09,6568.88,6414.59,6441.62,6592.6,6567.33,6592.77,6556.69,6563.13,6472.36,6390.28,6550.99,6623.43,6502.77,6534.76,6426.16,6496.42,6554.16,6581.69,6569.05,6541.11,6524.29,6552.17,6547.04,6566.02,6604.7,6511.4,6549.66,6494.59,6649.36,6565.82,6465.91,6448.3,6520.91,6569.56,6566.69,6518.02,6417.23,6486.36,6479.41,6538.56,6481.89,6554.54,6437.62,6503.34,6526.14,6485.45,6586.2,6560.02,6498.24,6540.42,6595.18,6495.0
89,6691.47,6733.22,6773.33,6701.74,6685.5,6741.69,6783.42,6767.29,6691.51,6724.09,6738.29,6761.21,6656.97,6678.31,6573.53,6715.78,6768.11,6671.68,6620.31,6701.87,6653.25,6732.34,6727.85,6671.17,6776.47,6727.5,6686.44,6647.48,6709.72,6715.87,6689.87,6689.59,6722.85,6719.94,6715.95,6743.66,6732.03,6722.28,6722.73,6734.56,6707.0,6639.68,6702.72,6720.99,6756.89,6676.89,6705.33,6752.83,6735.46,6741.13,6597.31,6722.66,6770.33,6738.79,6718.86,6670.85,6669.93,6633.32,6673.42,6791.27,6692.62,6759.71,6639.19,6716.34,6727.89,6743.21,6705.84,6687.47,6623.8,6740.02,6707.1,6688.22,6695.13,6672.12,6622.48,6656.63,6742.59,6720.67,6712.72,6624.45,6767.21,6741.58,6727.03,6700.4,6672.96,6725.72,6714.46,6733.33,6715.13,6743.03,6795.65,6637.91,6668.41,6622.67,6769.36,6743.21,6669.56,6727.19,6774.77,6722.28
90,6931.33,7034.25,7040.85,6971.72,6956.81,6931.73,6901.3,6913.29,6963.48,6953.69,6966.67,6982.35,6943.76,6916.66,6909.7,7004.1,6933.13,6976.62,6967.93,6928.0,7010.99,7055.92,7002.26,6967.98,6904.6,6952.36,6959.52,6957.62,6904.25,6928.52,6890.89,6960.08,6956.58,6902.61,7072.23,7002.55,7042.38,6877.43,6990.24,6990.48,7000.26,7047.03,7011.74,7029.53,7022.36,6947.59,6983.64,6930.71,7014.2,6937.35,6935.85,6946.61,6979.28,6953.49,6940.0,6990.44,7009.49,6866.85,6975.57,7019.16,6908.96,7001.2,6952.29,7018.05,6974.45,6946.2,6968.26,6965.49,6923.88,6913.35,6955.58,6919.97,6982.97,6882.67,6952.46,6914.18,6981.49,6892.86,6937.5,6988.77,6959.49,6923.81,6987.79,7004.93,6934.97,6949.38,6991.26,6926.26,6900.18,6935.94,6834.47,6944.21,6983.59,6904.53,6980.31,6902.93,6914.75,6981.36,6996.87,6978.03
91,6771.45,6731.2,6807.03,6810.79,6702.01,6739.05,6775.98,6772.09,6786.13,6769.5,6764.98,6733.55,6744.77,6778.31,6768.45,6864.22,6823.18,6760.38,6761.42,6772.04,6815.38,6852.01,6734.14,6826.87,6687.95,6677.71,6757.11,6754.79,6727.3,6794.24,6796.83,6783.03,6709.94,6773.69,6821.1,6836.51,6751.9,6726.9,6800.84,6747.83,6722.62,6765.04,6797.97,6716.67,6809.8,6854.47,6697.17,6691.59,6812.24,6692.48,6748.19,6870.35,6737.92,6817.31,6771.99,6769.71,6768.68,6747.57,6789.63,6848.36,6774.55,6775.71,6756.84,6800.54,6750.73,6759.19,6772.01,6804.24,6785.62,6695.34,6801.55,6793.5,6844.68,6693.3,6817.74,6715.03,6759.12,6725.84,6746.89,6738.55,6743.99,6779.42,6765.84,6789.15,6835.19,6775.24,6743.31,6719.08,6721.62,6787.59,6755.23,6858.05,6782.39,6680.19,6817.6,6810.5,6711.12,6824.04,6764.69,6778.62
92,6464.22,6489.05,6505.3,6526.72,6510.5,6529.85,6542.88,6494.66,6382.93,6490.17,6495.28,6487.46,6390.01,6470.92,6437.65,6508.04,6506.94,6503.56,6456.83,6434.72,6487.46,6595.56,6423.95,6448.54,6374.26,6492.74,6492.67,6403.71,6436.66,6566.88,6552.87,6462.98,6392.67,6425.83,6563.3,6555.15,6436.92,6523.48,6487.53,6500.42,6474.47,6437.35,6490.47,6463.68,6533.45,6493.34,6394.18,6546.48,6582.49,6512.91,6427.32,6524.7,6503.51,6551.42,6527.85,6502.41,6520.76,6472.92,6444.41,6527.1,6472.26,6540.54,6504.79,6496.4,6517.72,6494.28,6454.82,6533.56,6430.3,6485.02,6521.65,6471.38,6494.66,6386.12,6519.14,6404.42,6605.14,6440.24,6464.09,6530.52,6453.76,6506.45,6587.92,6485.74,6532.27,6437.49,6458.16,6421.5,6445.04,6498.44,6455.26,6492.13,6499.53,6462.66,6510.69,6522.47,6586.37,6461.51,6531.22,6402.37
93,6453.38,6406.2,6470.04,6448.28,6449.53,6503.94,6594.17,6476.6,6511.77,6437.36,6508.48,6510.32,6403.36,6438.67,6407.93,6479.02,6488.83,6490.79,6462.47,6486.3,6442.27,6525.58,6326.86,6399.19,6502.98,6493.59,6507.33,6411.17,6352.37,6500.77,6396.27,6448.34,6431.05,6483.95,6541.65,6516.47,6441.31,6395.22,6460.75,6513.61,6463.84,6448.39,6499.56,6485.2,6485.77,6381.22,6451.16,6486.39,6516.57,6463.73,6404.32,6439.95,6423.38,6530.38,6556.95,6517.0,6412.01,6451.72,6400.14,6487.18,6396.91,6440.16,6431.76,6377.81,6556.48,6434.38,6425.05,6457.01,6375.96,6498.18,6418.87,6447.35,6422.21,6471.73,6470.12,6301.63,6496.31,6478.02,6437.96,6467.65,6420.18,6518.95,6544.36,6416.83,6416.72,6451.46,6397.19,6464.6,6528.04,6572.39,6440.16,6503.88,6389.62,6431.08,6499.31,6473.02,6509.48,6422.69,6557.0,6514.11
94,7099.5,7118.47,7136.81,7215.51,7136.14,7160.09,7136.27,7138.96,7044.07,7146.19,7179.57,7175.27,7114.97,7113.27,7109.04,7179.98,7184.91,7123.13,7109.65,7151.03,7169.23,7190.24,7065.69,7223.64,7265.84,7192.51,7220.71,7112.14,7047.22,7143.5,7097.23,7172.55,7039.98,7124.49,7135.89,7146.47,7139.77,7163.9,7241.3,7200.73,7130.2,7102.74,7088.3,7145.07,7169.77,7092.05,7061.36,7159.72,7103.72,7145.93,7152.2,7119.72,7100.39,7128.66,7208.12,7081.14,7085.18,7164.84,6996.04,7183.96,7129.7,7206.4,6976.69,7012.3,7217.93,7180.86,7127.03,7113.91,7024.48,7044.42,7128.55,7106.8,7175.97,7095.28,7224.53,7022.94,7227.74,7150.73,7131.07,7122.61,7137.75,7210.33,7217.62,7126.84,7100.72,7155.26,7064.74,7190.31,7106.59,7202.2,7174.82,7182.24,7205.4,7062.03,7094.96,7182.69,7178.37,7089.51,7222.78,7186.78
95,8435.22,8492.61,8461.53,8554.73,8502.02,8463.37,8492.95,8508.55,8488.97,8518.39,8497.46,8495.21,8413.56,8458.54,8384.18,8386.5,8437.16,8503.05,8437.86,8426.55,8475.73,8475.52,8478.82,8521.3,8606.95,8528.39,8533.68,8513.21,8378.29,8475.24,8480.33,8480.62,8424.76,8493.43,8492.58,8409.54,8440.15,8520.56,8536.58,8490.08,8456.66,8402.19,8464.34,8324.08,8586.62,8422.58,8369.54,8527.72,8405.14,8532.27,8515.48,8379.98,8509.01,8498.81,8499.45,8315.43,8515.82,8541.65,8418.09,8571.86,8455.04,8515.97,8325.55,8300.64,8458.19,8483.71,8529.87,8341.23,8228.05,8474.75,8465.03,8443.22,8346.63,8309.35,8456.14,8334.49,8519.15,8494.21,8542.35,8509.2,8574.65,8531.48,8484.69,8471.76,8422.91,8377.05,8435.45,8526.76,8500.39,8561.39,8535.39,8513.6,8443.02,8410.99,8496.97,8530.11,8553.93,8357.1,8468.8,8522.74
96,6885.06,6907.07,6956.14,6862.13,6888.92,6819.78,6802.24,6778.02,6921.37,6888.65,6829.54,6875.4,6785.56,6889.58,6891.48,6804.45,6780.6,6927.48,6882.18,6886.26,6890.25,6921.17,6865.83,6887.46,6841.29,6791.12,6860.21,6863.8,6754.03,6940.23,6838.06,6894.69,6774.99,6832.67,6965.16,6871.52,6939.33,6804.65,6968.01,6820.7,6855.17,6876.37,6876.61,6868.78,6819.1,6872.38,6895.92,6910.3,6897.76,6850.78,6853.92,6890.48,6858.99,6873.98,6841.68,6879.78,6912.48,6810.74,6876.19,6954.25,6842.91,6801.31,6879.72,6901.62,6975.53,6735.04,6917.94,6798.98,6873.4,6865.01,6856.76,6820.76,6878.45,6822.17,6778.5,6807.15,6854.51,6738.5,6837.89,6946.23,6749.44,6918.65,6942.87,6898.64,6920.51,6834.22,6862.88,6765.5,6773.0,6876.96,6768.56,6829.72,6899.03,6827.49,6965.97,6866.86,6827.44,6877.15,6928.15,6872.87
97,6541.44,6561.48,6582.71,6477.96,6495.64,6460.66,6552.38,6605.26,6475.72,6570.38,6542.7,6549.55,6510.64,6557.27,6521.69,6549.77,6505.79,6500.8,6519.91,6479.49,6566.19,6601.82,6497.96,6518.78,6544.6,6506.32,6514.79,6537.26,6521.51,6501.2,6548.73,6516.43,6496.94,6496.29,6518.58,6527.68,6494.49,6552.15,6570.19,6538.78,6568.59,6539.61,6514.44,6522.98,6558.97,6542.04,6455.83,6505.94,6558.49,6506.88,6556.47,6483.2,6520.95,6586.96,6540.99,6556.76,6516.8,6495.55,6469.04,6557.51,6415.18,6480.32,6423.74,6514.27,6599.93,6460.23,6476.59,6511.87,6527.66,6506.71,6545.85,6531.36,6568.98,6480.65,6527.75,6515.46,6458.84,6415.65,6542.29,6600.02,6467.19,6611.76,6479.0,6536.08,6531.99,6471.67,6572.58,6533.91,6539.81,6570.55,6479.18,6472.95,6583.65,6455.41,6527.82,6489.2,6572.89,6530.9,6537.3,6592.95
98,6394.64,6371.47,6415.01,6340.13,6392.07,6442.74,6433.13,6436.71,6411.91,6454.25,6435.51,6435.12,6402.47,6406.46,6405.61,6390.49,6458.79,6472.99,6409.3,6407.33,6449.14,6461.26,6423.78,6400.8,6349.68,6459.84,6438.51,6332.16,6362.78,6427.23,6429.01,6409.2,6302.9,6398.64,6433.41,6413.44,6444.08,6398.35,6487.83,6467.92,6423.3,6383.8,6452.05,6420.08,6436.29,6394.95,6378.75,6492.08,6427.23,6401.93,6400.16,6426.37,6405.54,6434.8,6429.7,6443.22,6306.64,6400.3,6379.56,6470.41,6388.93,6429.59,6405.01,6318.19,6444.38,6409.54,6385.9,6386.23,6394.6,6451.02,6394.51,6421.8,6433.83,6344.68,6388.45,6335.11,6471.06,6297.11,6361.24,6453.31,6299.7,6408.46,6452.5,6473.62,6383.29,6408.68,6416.85,6409.91,6409.11,6499.2,6404.8,6363.58,6450.81,6361.42,6416.51,6437.14,6451.16,6445.46,6450.58,6480.14
99,6522.52,6560.08,6469.6,6483.38,6488.57,6526.96,6536.02,6545.69,6463.89,6506.14,6522.61,6475.42,6509.85,6473.26,6393.57,6542.28,6473.67,6401.02,6498.06,6538.16,6451.98,6468.55,6456.07,6517.71,6555.95,6476.94,6539.7,6397.8,6375.63,6443.59,6501.83,6448.51,6488.63,6442.97,6572.25,6448.66,6486.21,6519.38,6521.78,6495.93,6501.39,6574.16,6477.29,6444.04,6537.46,6471.68,6422.59,6492.17,6474.85,6546.64,6494.13,6452.18,6500.97,6542.01,6522.52,6490.15,6433.9,6432.21,6495.84,6553.73,6470.61,6473.2,6500.23,6444.31,6586.1,6413.76,6475.05,6460.44,6447.98,6496.52,6492.89,6408.76,6520.72,6466.54,6482.46,6310.77,6507.6,6606.45,6435.05,6435.48,6471.58,6508.42,6523.24,6412.13,6386.56,6485.09,6454.85,6489.93,6523.2,6606.11,6516.26,6479.21,6581.96,6434.29,6468.15,6452.54,6515.52,6407.52,6600.84,6499.32
100,6997.01,6966.74,6921.24,6994.62,6939.95,7005.75,6981.74,6985.45,6873.13,7008.34,6963.98,7048.48,6930.83,6894.72,6920.43,6969.06,6998.32,6901.61,6875.61,7001.56,6929.09,7010.02,6852.94,6910.65,7017.18,6980.72,7041.43,6949.45,6964.72,6913.57,6988.87,6905.39,6975.17,6986.16,6920.33,7005.43,6875.96,6922.58,6935.07,6957.32,6952.85,6953.97,6931.56,6890.91,6956.88,6889.13,6933.48,6976.48,6878.23,6910.66,6984.19,6880.71,6954.33,6956.16,7011.77,6922.93,7019.13,6943.4,6960.48,7012.87,6945.22,6994.46,6940.62,6783.67,6924.96,6999.87,6958.23,6940.53,6929.55,7072.2,6913.08,6845.79,6942.09,6927.22,6912.32,6787.67,7019.35,6924.39,6926.24,6908.09,6965.5,6916.67,7031.87,6919.64,6853.82,7003.07,6901.37,6959.95,6918.54,7025.41,6969.89,6995.24,6981.8,6889.93,6983.16,6957.29,7031.38,6937.65,7041.12,6957.42
101,10927.2,10955.1,11082.6,11077.0,10807.5,10878.8,11008.1,11037.7,10884.3,10929.9,11015.0,11004.3,10852.9,10846.1,10919.4,10943.1,10972.9,10920.8,10934.9,10983.8,10977.2,11046.5,10816.4,10973.1,11009.2,11053.9,11045.6,10963.9,10909.5,10921.6,10938.8,11002.0,10841.6,11030.7,10845.2,10889.7,10943.1,10971.2,10959.1,11044.8,11007.6,10805.1,10779.4,10889.0,11021.2,10754.2,10944.3,10982.0,10909.3,10987.5,10937.2,11010.0,10987.3,10982.4,10984.0,10835.5,10976.4,11004.5,10923.6,10982.9,10897.3,11042.3,10818.2,10819.3,10909.5,11029.5,10983.8,10847.3,10884.1,10930.4,10935.9,10865.9,11020.4,10877.8,10961.3,10692.2,10980.6,11077.2,10939.1,10989.4,11015.4,11019.7,11056.6,10925.4,10965.2,10984.7,10777.1,10931.5,10867.7,11088.4,10988.4,10941.3,11074.8,10855.1,11074.7,11024.3,11058.9,10968.9,11180.9,10896.4
102,6644.36,6608.61,6578.12,6609.07,6609.13,6577.91,6660.2,6673.62,6596.44,6628.65,6619.78,6532.18,6641.47,6598.79,6631.72,6651.93,6613.88,6646.97,6595.88,6589.98,6624.92,6628.79,6654.67,6617.18,6629.32,6608.38,6602.44,6591.66,6570.39,6586.25,6610.82,6588.15,6582.53,6617.32,6702.28,6670.26,6613.21,6540.34,6632.31,6577.05,6670.9,6610.34,6653.85,6591.74,6633.56,6674.06,6592.32,6602.21,6558.7,6579.92,6717.53,6639.36,6610.12,6653.54,6590.98,6597.05,6635.39,6603.33,6642.13,6670.7,6569.93,6601.56,6566.45,6622.63,6651.52,6586.11,6564.97,6686.58,6680.56,6648.86,6675.63,6603.42,6649.39,6621.94,6590.02,6616.54,6669.41,6584.68,6511.77,6687.74,6567.16,6606.09,6594.87,6569.92,6597.49,6560.7,6647.97,6539.88,6585.71,6626.13,6511.19,6659.71,6591.55,6633.3,6639.94,6711.75,6605.41,6602.65,6592.09,6660.03
103,6444.64,6492.69,6504.71,6454.37,6447.68,6370.3,6491.36,6461.38,6487.19,6431.96,6433.57,6452.01,6453.73,6383.84,6373.68,6511.29,6484.85,6451.37,6528.52,6461.82,6540.83,6530.85,6511.7,6433.63,6401.98,6415.45,6465.27,6437.41,6407.65,6434.83,6482.83,6432.2,6439.66,6470.95,6456.42,6477.37,6458.19,6416.45,6498.54,6442.46,6528.95,6447.11,6451.56,6411.85,6447.6,6541.69,6467.07,6426.53,6446.13,6436.87,6411.9,6535.11,6423.71,6475.3,6542.38,6516.28,6490.15,6474.82,6441.24,6486.09,6430.19,6461.65,6491.4,6492.53,6492.3,6504.34,6395.11,6445.42,6408.37,6575.11,6420.96,6461.36,6454.68,6456.31,6437.44,6433.53,6496.04,6413.13,6474.36,6473.61,6442.93,6449.36,6404.49,6494.71,6455.02,6440.29,6470.85,6328.23,6471.04,6536.61,6430.92,6462.58,6411.67,6419.39,6473.21,6518.78,6430.66,6500.26,6471.68,6495.07
104,6234.26,6318.41,6287.92,6271.21,6342.04,6304.26,6377.48,6318.56,6264.09,6329.31,6332.91,6275.11,6323.23,6237.1,6315.0,6298.89,6340.09,6268.99,6318.24,6248.08,6304.64,6351.6,6268.9,6238.32,6283.03,6301.53,6363.33,6232.91,6282.56,6342.89,6304.3,6250.44,6300.66,6312.32,6450.95,6324.1,6305.63,6303.62,6407.23,6319.51,6277.12,6282.22,6337.34,6286.48,6362.8,6247.44,6277.0,6321.17,6339.97,6306.54,6289.58,6267.38,6309.39,6307.65,6298.72,6261.19,6222.08,6292.48,6241.92,6286.16,6313.35,6269.35,6282.67,6284.43,6297.96,6301.19,6368.63,6323.73,6309.74,6333.88,6309.81,6311.38,6388.43,6239.14,6331.55,6208.2,6332.09,6314.45,6274.23,6346.76,6263.44,6323.82,6228.03,6292.62,6344.68,6355.01,6314.66,6337.19,6344.82,6240.42,6285.77,6314.59,6219.56,6277.7,6296.57,6246.48,6304.82,6252.55,6297.02,6334.69
105,6365.98,6410.75,6247.2,6427.43,6404.35,6357.61,6387.82,6464.17,6355.48,6375.86,6382.18,6432.37,6349.29,6386.75,6302.38,6456.55,6408.53,6312.85,6372.13,6345.82,6402.62,6448.91,6357.17,6401.93,6429.2,6349.67,6384.63,6350.32,6347.02,6372.04,6428.94,6301.44,6330.45,6389.86,6480.99,6359.69,6356.57,6391.1,6409.47,6383.89,6441.94,6431.58,6368.46,6313.51,6419.53,6349.22,6356.08,6382.82,6380.7,6441.63,6362.12,6351.37,6371.96,6432.71,6441.38,6427.93,6263.58,6416.48,6294.33,6474.06,6370.37,6451.79,6445.99,6392.08,6444.22,6348.97,6388.88,6347.01,6362.95,6389.27,6332.24,6366.79,6335.15,6339.53,6349.19,6368.18,6449.54,6415.36,6336.65,6403.25,6370.13,6405.77,6442.51,6353.96,6297.73,6427.79,6229.34,6353.25,6333.61,6407.1,6376.75,6330.37,6441.7,6364.88,6411.31,6384.04,6405.03,6301.8,6454.93,6485.6
